,u,i,ts,label,idx
739,6161,12759,47185.413,0.0,740
740,7294,13846,47200.167,0.0,741
741,9266,13277,47211.823,0.0,742
742,8474,13577,47224.923,0.0,743
743,185,17912,47228.613,0.0,744
744,7294,17946,47230.373,0.0,745
745,8766,11030,47260.627,0.0,746
746,5477,11157,47271.863,0.0,747
747,9757,11217,47327.883,0.0,748
748,8935,14823,47347.06,0.0,749
749,8113,10974,47347.257,0.0,750
750,9574,14844,47358.887,0.0,751
751,2285,10443,47359.98,0.0,752
752,9257,10560,47373.04,0.0,753
753,6807,15673,47375.34,0.0,754
754,8113,11072,47412.407,0.0,755
755,178,13728,47506.407,0.0,756
756,4461,14603,47509.973,0.0,757
757,4767,16544,47519.737,0.0,758
758,9843,12491,47520.08,0.0,759
759,8113,14520,47550.857,0.0,760
760,6517,11232,47577.567,0.0,761
761,9574,15557,47580.643,0.0,762
762,5557,10861,47612.653,0.0,763
763,368,12309,47618.577,0.0,764
764,3141,10480,47627.453,0.0,765
765,8935,14824,47628.013,0.0,766
766,5404,13923,47688.75,0.0,767
767,4386,14702,47702.993,0.0,768
768,4947,12046,47717.753,0.0,769
769,5557,14520,47735.75,0.0,770
770,3141,12325,47757.463,0.0,771
771,742,14414,47767.633,0.0,772
772,9106,12725,47837.623,0.0,773
773,5477,13309,47861.317,0.0,774
774,8180,15328,47865.86,0.0,775
775,5557,13690,47866.423,0.0,776
776,3706,12905,47880.027,0.0,777
777,3025,14474,47900.08,0.0,778
778,5041,16952,47916.493,0.0,779
779,5041,16872,48069.823,0.0,780
780,1632,13309,48074.09,0.0,781
781,5725,16811,48084.837,0.0,782
782,8180,16793,48113.82,0.0,783
783,858,17197,48133.157,0.0,784
784,3050,12675,48161.2,0.0,785
785,8180,13002,48177.673,0.0,786
786,4947,12316,48177.91,0.0,787
787,3910,12038,48191.647,0.0,788
788,5786,15021,48213.307,0.0,789
789,6138,15170,48245.45,0.0,790
790,5557,16495,48250.717,0.0,791
791,742,13731,48300.62,0.0,792
792,1697,13309,48322.803,0.0,793
793,5557,14415,48340.53,0.0,794
794,178,14800,48357.083,0.0,795
795,9321,15176,48381.78,0.0,796
796,7136,14520,48418.757,0.0,797
797,178,15456,48452.673,0.0,798
798,5028,11859,48530.457,0.0,799
799,9321,15175,48548.873,0.0,800
800,5163,15816,48691.95,0.0,801
801,2804,11104,48718.223,0.0,802
802,8023,16640,48751.71,0.0,803
803,8113,14523,48754.437,0.0,804
804,5877,10945,48796.35,0.0,805
805,1664,10450,48823.263,0.0,806
806,5605,11148,48841.41,0.0,807
807,8047,15516,48858.537,0.0,808
808,8531,16294,48940.987,0.0,809
809,5041,10012,48949.627,0.0,810
810,6488,16825,48969.26,0.0,811
811,1945,14192,48974.77,0.0,812
812,916,17069,49030.027,0.0,813
813,1220,14994,49057.11,0.0,814
814,6138,11432,49092.657,0.0,815
815,7778,15816,49095.273,0.0,816
816,2966,12605,49134.303,0.0,817
817,6269,11997,49190.917,0.0,818
818,3625,11292,49192.723,0.0,819
819,4079,10271,49208.467,0.0,820
820,8898,15165,49221.703,0.0,821
821,511,17059,49244.243,0.0,822
822,2763,15906,49247.837,0.0,823
823,9101,15815,49292.663,0.0,824
824,1942,14071,49296.157,0.0,825
825,6568,13461,49302.057,0.0,826
826,8505,14833,49342.147,0.0,827
827,5162,16028,49356.023,0.0,828
828,2685,13624,49371.12,0.0,829
829,8849,11875,49412.863,0.0,830
830,3495,12882,49422.583,0.0,831
831,5477,12820,49441.043,0.0,832
832,2804,17917,49456.08,0.0,833
833,8113,15992,49459.197,0.0,834
834,8085,14823,49463.43,0.0,835
835,8273,14212,49463.43,0.0,836
836,9822,11362,49540.283,0.0,837
837,5041,12715,49574.303,0.0,838
838,2804,14915,49605.77,0.0,839
839,7441,15816,49751.43,0.0,840
840,1761,10341,49752.53,0.0,841
841,2719,14708,49787.35,0.0,842
842,9941,11565,49824.73,0.0,843
843,1671,17083,49865.177,0.0,844
844,5041,10343,50021.667,0.0,845
845,3855,12900,50052.417,0.0,846
846,6445,15674,50071.94,0.0,847
847,6054,12607,50103.103,0.0,848
848,4685,17461,50153.1,0.0,849
849,2614,17042,50159.72,0.0,850
850,9028,16853,50164.307,0.0,851
851,9970,13645,50245.603,0.0,852
852,2685,16328,50251.007,0.0,853
853,2447,12820,50287.583,0.0,854
854,9822,10796,50383.68,0.0,855
855,3850,14407,50434.97,0.0,856
856,1520,16197,50452.783,0.0,857
857,5234,10577,50459.41,0.0,858
858,3850,14406,50463.753,0.0,859
859,59,13548,50480.867,0.0,860
860,2763,14163,50492.913,0.0,861
861,5634,16595,50534.247,0.0,862
862,2783,10496,50591.753,0.0,863
863,7427,10589,50632.353,0.0,864
864,5486,14483,50665.85,0.0,865
865,7169,17601,50713.72,0.0,866
866,3850,11710,50726.773,0.0,867
867,8592,15599,50755.637,0.0,868
868,8437,16301,50801.753,0.0,869
869,3431,13906,50871.46,0.0,870
870,1985,14766,50874.87,0.0,871
871,5412,12014,50881.953,0.0,872
872,9195,11922,50967.553,0.0,873
873,8520,13308,51057.043,0.0,874
874,2707,13339,51074.827,0.0,875
875,9321,13577,51084.977,0.0,876
876,984,10282,51103.173,0.0,877
877,984,12137,51106.077,0.0,878
878,1278,16114,51123.983,0.0,879
879,9137,15902,51170.713,0.0,880
880,7225,12521,51178.433,0.0,881
881,9055,14339,51194.357,0.0,882
882,8474,13088,51197.547,0.0,883
883,1338,11052,51214.71,0.0,884
884,8987,10560,51220.857,0.0,885
885,4540,11052,51230.937,0.0,886
886,6001,15815,51257.59,0.0,887
887,2685,16331,51258.31,0.0,888
888,4956,11568,51280.607,0.0,889
889,5398,13689,51291.457,0.0,890
890,9801,13147,51400.933,0.0,891
891,5127,13850,51408.367,0.0,892
892,6438,16655,51413.51,0.0,893
893,3473,17322,51441.053,0.0,894
894,2686,12277,51484.12,0.0,895
895,6302,17203,51495.95,0.0,896
896,984,11041,51542.05,0.0,897
897,2515,12014,51548.117,0.0,898
898,1585,15140,51598.11,0.0,899
899,7173,16424,51604.403,0.0,900
900,2543,14795,51610.627,0.0,901
901,2686,10560,51634.15,0.0,902
902,5554,11680,51695.257,0.0,903
903,1143,12821,51703.35,0.0,904
904,9195,10974,51704.527,0.0,905
905,8474,14520,51718.29,0.0,906
906,6438,14521,51748.957,0.0,907
907,984,11362,51749.25,0.0,908
908,2543,14795,51751.097,0.0,909
909,984,13088,51754.253,0.0,910
910,4265,15304,51790.427,0.0,911
911,4670,10179,51809.987,0.0,912
912,1273,11767,51816.377,0.0,913
913,1815,15918,51847.087,0.0,914
914,8754,15408,51881.36,0.0,915
915,8754,13689,51889.88,0.0,916
916,5345,12625,51969.597,0.0,917
917,2251,14161,51969.843,0.0,918
918,1815,15727,51970.18,0.0,919
919,4956,11568,51995.813,0.0,920
920,7173,11030,52025.397,0.0,921
921,4326,15119,52044.147,0.0,922
922,9017,15875,52065.72,0.0,923
923,6648,11186,52067.517,0.0,924
924,5139,10122,52075.763,0.0,925
925,3807,10557,52092.383,0.0,926
926,4783,14163,52117.41,0.0,927
927,984,10560,52158.99,0.0,928
928,8954,11875,52221.713,0.0,929
929,2686,17461,52227.067,0.0,930
930,6648,14734,52253.723,0.0,931
931,4499,10974,52259.88,0.0,932
932,5554,14163,52318.337,0.0,933
933,5345,14699,52335.673,0.0,934
934,2570,11767,52335.783,0.0,935
935,4956,14030,52341.833,0.0,936
936,5665,14435,52372.22,0.0,937
937,7016,14734,52392.41,0.0,938
938,7935,14332,52450.73,0.0,939
939,9455,12019,52453.943,0.0,940
940,5139,10090,52465.537,0.0,941
941,8113,12519,52470.67,0.0,942
942,8113,14535,52491.483,0.0,943
943,9424,11875,52497.363,0.0,944
944,4783,16379,52502.513,0.0,945
945,8113,14522,52502.86,0.0,946
946,4794,11081,52524.03,0.0,947
947,5232,12400,52528.627,0.0,948
948,291,11362,52597.457,0.0,949
949,8113,14517,52601.417,0.0,950
950,8067,14810,52635.91,0.0,951
951,2745,15280,52653.487,0.0,952
952,5779,14001,52674.87,0.0,953
953,5163,15815,52703.387,0.0,954
954,4130,16379,52721.04,0.0,955
955,4609,13199,52799.83,0.0,956
956,6871,14524,52805.0,0.0,957
957,2360,10215,52874.647,0.0,958
958,5779,14991,52891.503,0.0,959
959,4609,17325,52899.733,0.0,960
960,6871,14526,52928.187,0.0,961
961,5230,11072,52940.687,0.0,962
962,5230,14523,52948.14,0.0,963
963,291,13326,52958.64,0.0,964
964,6106,14846,52963.58,0.0,965
965,8575,13689,52995.703,0.0,966
966,4783,11903,53002.46,0.0,967
967,6441,13175,53043.393,0.0,968
968,1607,14163,53047.71,0.0,969
969,5232,16655,53070.807,0.0,970
970,4294,15415,53077.113,0.0,971
971,8231,12149,53077.48,0.0,972
972,3064,13813,53153.393,0.0,973
973,3037,16076,53165.537,0.0,974
974,5345,17121,53165.95,0.0,975
975,8437,10974,53167.177,0.0,976
976,4459,12316,53197.947,0.0,977
977,4854,12289,53230.007,0.0,978
978,4794,14825,53232.913,0.0,979
979,8944,14215,53235.967,0.0,980
980,3922,12675,53254.48,0.0,981
981,8944,14846,53339.953,0.0,982
982,5139,14948,53344.327,0.0,983
983,4676,11605,53374.793,0.0,984
984,178,12675,53388.06,0.0,985
985,8113,14835,53411.46,0.0,986
986,178,15974,53412.51,0.0,987
987,5624,10351,53425.01,0.0,988
988,4878,13309,53489.393,0.0,989
989,4130,13757,53507.587,0.0,990
990,6438,12319,53525.653,0.0,991
991,2499,16545,53543.87,0.0,992
992,3337,15674,53600.78,0.0,993
993,6441,16998,53629.93,0.0,994
994,6871,14261,53639.383,0.0,995
995,3922,11931,53707.99,0.0,996
996,5345,12553,53713.173,0.0,997
997,4130,14824,53832.157,0.0,998
998,1729,16892,53878.737,0.0,999
999,1205,15408,53879.413,0.0,1000
1000,4415,15518,53975.84,0.0,1001
1001,7459,11071,54009.46,0.0,1002
1002,8754,14077,54016.39,0.0,1003
1003,6089,14804,54069.727,0.0,1004
1004,6585,14163,54076.893,0.0,1005
1005,4015,10721,54091.97,0.0,1006
1006,5948,11903,54113.767,0.0,1007
1007,8394,12138,54121.533,0.0,1008
1008,7459,15518,54141.27,0.0,1009
1009,5162,16243,54149.737,0.0,1010
1010,3245,14281,54173.077,0.0,1011
1011,5948,13065,54194.303,0.0,1012
1012,5196,17275,54201.78,0.0,1013
1013,437,12607,54221.413,0.0,1014
1014,5196,17319,54310.427,0.0,1015
1015,3431,13689,54369.033,0.0,1016
1016,5281,14071,54427.143,0.0,1017
1017,5196,11213,54458.047,0.0,1018
1018,5281,12815,54493.58,0.0,1019
1019,1143,15307,54542.867,0.0,1020
1020,221,16757,54544.76,0.0,1021
1021,2370,16301,54554.21,0.0,1022
1022,1143,15530,54566.67,0.0,1023
1023,9970,12664,54577.12,0.0,1024
1024,9424,12014,54597.873,0.0,1025
1025,221,16540,54623.19,0.0,1026
1026,5196,15036,54627.37,0.0,1027
1027,6054,10505,54636.987,0.0,1028
1028,5196,17775,54665.367,0.0,1029
1029,2017,14887,54672.14,0.0,1030
1030,2661,16359,54805.87,0.0,1031
1031,3051,14524,54815.75,0.0,1032
1032,2365,10622,54820.327,0.0,1033
1033,9970,12678,54822.823,0.0,1034
1034,8874,17836,54829.213,0.0,1035
1035,3104,12014,54875.517,0.0,1036
1036,984,11229,54947.46,0.0,1037
1037,4462,16048,54965.45,0.0,1038
1038,2365,15673,54970.38,0.0,1039
1039,4675,16698,54972.883,0.0,1040
1040,5424,17126,55003.407,0.0,1041
1041,2059,10630,55024.557,0.0,1042
1042,2059,10630,55028.957,0.0,1043
1043,653,16222,55086.107,0.0,1044
1044,3683,11515,55089.903,0.0,1045
1045,984,15469,55096.803,0.0,1046
1046,1589,12501,55109.247,0.0,1047
1047,5611,10577,55135.827,0.0,1048
1048,984,14030,55138.737,0.0,1049
1049,6054,15393,55142.203,0.0,1050
1050,3488,11432,55161.35,0.0,1051
1051,569,15902,55188.053,0.0,1052
1052,1550,14331,55208.86,0.0,1053
1053,3037,13697,55232.86,0.0,1054
1054,595,17319,55246.437,0.0,1055
1055,7459,14043,55249.967,0.0,1056
1056,2076,10600,55285.43,0.0,1057
1057,5203,14163,55303.057,0.0,1058
1058,2628,14536,55317.733,0.0,1059
1059,3683,10496,55322.537,0.0,1060
1060,152,15347,55331.557,0.0,1061
1061,2370,14832,55342.613,0.0,1062
1062,152,14163,55351.423,0.0,1063
1063,984,14025,55353.877,0.0,1064
1064,2076,16368,55354.953,0.0,1065
1065,1143,11071,55357.103,0.0,1066
1066,2002,11739,55371.347,0.0,1067
1067,8180,10559,55372.703,0.0,1068
1068,8079,13088,55385.967,0.0,1069
1069,8569,13689,55395.373,0.0,1070
1070,4462,14030,55422.65,0.0,1071
1071,152,17914,55434.493,0.0,1072
1072,1752,10687,55435.247,0.0,1073
1073,7459,11432,55455.333,0.0,1074
1074,9574,13298,55461.663,0.0,1075
1075,8847,16655,55491.023,0.0,1076
1076,1482,12400,55502.72,0.0,1077
1077,2302,11529,55504.917,0.0,1078
1078,4907,10505,55512.887,0.0,1079
1079,3057,10577,55513.23,0.0,1080
1080,2076,17091,55552.573,0.0,1081
1081,6219,12003,55564.98,0.0,1082
1082,6977,13309,55567.943,0.0,1083
1083,5682,16912,55574.783,0.0,1084
1084,2730,16557,55598.323,0.0,1085
1085,7231,15673,55668.15,0.0,1086
1086,4907,14870,55670.197,0.0,1087
1087,937,16348,55688.743,0.0,1088
1088,6861,13151,55691.493,0.0,1089
1089,1802,17203,55709.0,0.0,1090
1090,2076,11031,55716.873,0.0,1091
1091,769,16892,55747.07,0.0,1092
1092,3704,14331,55752.04,0.0,1093
1093,7499,16693,55769.613,0.0,1094
1094,6977,14056,55778.86,0.0,1095
1095,6977,16737,55788.537,0.0,1096
1096,6977,14307,55788.57,0.0,1097
1097,5230,13577,55800.623,0.0,1098
1098,9017,17338,55805.5,0.0,1099
1099,4674,14514,55850.647,0.0,1100
1100,3488,12014,55880.503,0.0,1101
1101,3892,14371,55886.7,0.0,1102
1102,3364,12038,55916.043,0.0,1103
1103,7935,15470,55926.863,0.0,1104
1104,2707,14846,55928.4,0.0,1105
1105,6861,11682,55942.683,0.0,1106
1106,178,15016,55960.717,0.0,1107
1107,5139,13882,56008.81,0.0,1108
1108,3488,13083,56010.9,0.0,1109
1109,1627,11894,56014.11,0.0,1110
1110,2208,11052,56017.317,0.0,1111
1111,4659,10897,56043.703,0.0,1112
1112,8079,16368,56091.8,0.0,1113
1113,4011,15629,56117.49,0.0,1114
1114,943,12003,56193.033,0.0,1115
1115,5682,17650,56193.75,0.0,1116
1116,943,13917,56243.957,0.0,1117
1117,3158,13815,56282.43,0.0,1118
1118,7982,14520,56303.233,0.0,1119
1119,7284,15740,56324.197,0.0,1120
1120,3037,10609,56365.097,0.0,1121
1121,6997,14326,56412.693,0.0,1122
1122,5230,11748,56418.213,0.0,1123
1123,3364,17091,56471.48,0.0,1124
1124,6905,10887,56487.127,0.0,1125
1125,1097,14181,56517.807,0.0,1126
1126,4659,11840,56537.137,0.0,1127
1127,6997,11240,56541.98,0.0,1128
1128,8047,15461,56542.303,0.0,1129
1129,9101,12897,56583.97,0.0,1130
1130,152,13506,56596.333,0.0,1131
1131,8047,14551,56596.483,0.0,1132
1132,2133,12498,56656.02,0.0,1133
1133,5230,14506,56703.877,0.0,1134
1134,8188,17984,56798.753,0.0,1135
1135,1781,16379,56799.6,0.0,1136
1136,5230,10496,56856.243,0.0,1137
1137,4907,15155,56862.163,0.0,1138
1138,8871,10098,56883.693,0.0,1139
1139,7530,16595,56896.547,0.0,1140
1140,4686,12189,56925.367,0.0,1141
1141,7530,17482,56925.49,0.0,1142
1142,4907,15160,56965.027,0.0,1143
1143,4686,12188,56979.45,0.0,1144
1144,6898,14522,56987.82,0.0,1145
1145,1075,11702,57002.183,0.0,1146
1146,2413,10923,57012.567,0.0,1147
1147,8047,12316,57016.53,0.0,1148
1148,6015,10848,57024.313,0.0,1149
1149,2365,13309,57064.35,0.0,1150
1150,5593,14557,57074.207,0.0,1151
1151,1589,10443,57077.627,0.0,1152
1152,2413,15518,57081.387,0.0,1153
1153,7530,14254,57134.393,0.0,1154
1154,4907,14020,57160.693,0.0,1155
1155,5618,11418,57203.933,0.0,1156
1156,8523,12307,57232.117,0.0,1157
1157,6089,17321,57243.367,0.0,1158
1158,2899,11587,57271.34,0.0,1159
1159,53,11894,57298.433,0.0,1160
1160,2899,11585,57323.407,0.0,1161
1161,4670,13811,57330.13,0.0,1162
1162,6015,10559,57340.797,0.0,1163
1163,8987,12577,57375.317,0.0,1164
1164,4670,14751,57402.247,0.0,1165
1165,6089,16458,57480.413,0.0,1166
1166,2076,14567,57497.537,0.0,1167
1167,1422,11200,57544.653,0.0,1168
1168,3025,11429,57582.713,0.0,1169
1169,7196,13309,57648.52,0.0,1170
1170,4415,13953,57656.727,0.0,1171
1171,3461,16934,57705.78,0.0,1172
1172,7418,13309,57741.35,0.0,1173
1173,6139,10063,57786.7,0.0,1174
1174,9129,13309,57813.943,0.0,1175
1175,5285,17083,57849.32,0.0,1176
1176,8231,11182,57897.333,0.0,1177
1177,9334,11586,57904.28,0.0,1178
1178,831,15935,57947.553,0.0,1179
1179,3434,14810,57978.27,0.0,1180
1180,7397,16243,57980.973,0.0,1181
1181,6488,14006,57988.92,0.0,1182
1182,7769,17346,58001.077,0.0,1183
1183,831,14040,58004.19,0.0,1184
1184,3525,10796,58025.937,0.0,1185
1185,4218,15740,58045.16,0.0,1186
1186,4459,10560,58086.54,0.0,1187
1187,9371,17785,58088.17,0.0,1188
1188,9334,16272,58103.31,0.0,1189
1189,8664,16135,58116.867,0.0,1190
1190,1273,10943,58164.5,0.0,1191
1191,1697,17338,58176.13,0.0,1192
1192,9005,13960,58187.63,0.0,1193
1193,1323,13682,58248.75,0.0,1194
1194,6593,16222,58249.793,0.0,1195
1195,9941,12490,58258.607,0.0,1196
1196,4859,11313,58283.083,0.0,1197
1197,8180,16185,58323.87,0.0,1198
1198,8532,17479,58343.95,0.0,1199
1199,6418,15816,58356.563,0.0,1200
1200,9371,17494,58363.763,0.0,1201
1201,1874,11585,58384.333,0.0,1202
1202,8532,17480,58430.09,0.0,1203
1203,8180,12450,58442.81,0.0,1204
1204,4133,15673,58485.65,0.0,1205
1205,5414,17506,58497.383,0.0,1206
1206,6788,16028,58514.04,0.0,1207
1207,1798,11969,58517.167,0.0,1208
1208,8712,12647,58546.247,0.0,1209
1209,7469,16243,58598.69,0.0,1210
1210,5536,15673,58608.267,0.0,1211
1211,7469,13309,58608.407,0.0,1212
1212,5280,11711,58650.617,0.0,1213
1213,9390,10559,58670.323,0.0,1214
1214,6015,12572,58677.84,0.0,1215
1215,9574,17319,58694.653,0.0,1216
1216,7469,17973,58694.87,0.0,1217
1217,5533,13309,58706.66,0.0,1218
1218,9574,17275,58713.967,0.0,1219
1219,5280,16203,58770.35,0.0,1220
1220,6089,17584,58807.867,0.0,1221
1221,5487,11367,58835.04,0.0,1222
1222,3602,13036,58853.87,0.0,1223
1223,4808,15274,58879.003,0.0,1224
1224,4221,10883,58905.853,0.0,1225
1225,1874,14703,58915.213,0.0,1226
1226,7469,15606,58978.573,0.0,1227
1227,1370,17083,58991.257,0.0,1228
1228,2002,11998,58994.183,0.0,1229
1229,5280,17876,59009.167,0.0,1230
1230,6545,11710,59011.167,0.0,1231
1231,4670,13577,59013.357,0.0,1232
1232,6229,17584,59030.933,0.0,1233
1233,7469,17939,59038.55,0.0,1234
1234,9574,11177,59056.567,0.0,1235
1235,2719,11594,59078.753,0.0,1236
1236,2719,10090,59109.99,0.0,1237
1237,7578,10500,59115.087,0.0,1238
1238,4582,17987,59120.18,0.0,1239
1239,6758,13796,59150.373,0.0,1240
1240,8382,11429,59152.16,0.0,1241
1241,9867,12461,59257.887,0.0,1242
1242,1132,14215,59298.913,0.0,1243
1243,697,14231,59301.123,0.0,1244
1244,3773,14215,59318.573,0.0,1245
1245,2614,12498,59427.13,0.0,1246
1246,5710,17808,59439.48,0.0,1247
1247,2559,13165,59457.1,0.0,1248
1248,1729,17083,59457.4,0.0,1249
1249,9574,14668,59478.75,0.0,1250
1250,2002,12657,59481.647,0.0,1251
1251,4011,14500,59491.41,0.0,1252
1252,4854,14793,59493.83,0.0,1253
1253,6089,12664,59496.477,0.0,1254
1254,9574,14225,59510.303,0.0,1255
1255,5530,15319,59548.047,0.0,1256
1256,8180,17325,59605.603,0.0,1257
1257,3910,14734,59668.607,0.0,1258
1258,7173,10872,59678.343,0.0,1259
1259,4854,12289,59685.417,0.0,1260
1260,8532,16756,59687.833,0.0,1261
1261,8721,12634,59697.063,0.0,1262
1262,7578,15673,59718.957,0.0,1263
1263,7173,15100,59771.793,0.0,1264
1264,8180,14199,59783.083,0.0,1265
1265,3910,11998,59803.133,0.0,1266
1266,4218,10011,59820.567,0.0,1267
1267,6015,12772,59839.553,0.0,1268
1268,9574,11099,59844.663,0.0,1269
1269,9574,11100,59854.147,0.0,1270
1270,9574,11116,59860.45,0.0,1271
1271,9574,11108,59863.65,0.0,1272
1272,6093,10443,59865.66,0.0,1273
1273,9574,11107,59866.76,0.0,1274
1274,9574,11118,59869.93,0.0,1275
1275,9574,11114,59872.2,0.0,1276
1276,4670,11418,59874.823,0.0,1277
1277,7778,14021,59882.71,0.0,1278
1278,3158,13596,59883.46,0.0,1279
1279,7578,11515,59906.65,0.0,1280
1280,5107,10412,59919.953,0.0,1281
1281,9574,17317,59922.937,0.0,1282
1282,9574,15123,59924.89,0.0,1283
1283,9574,15130,59937.487,0.0,1284
1284,9574,11094,59957.427,0.0,1285
1285,9373,13671,59964.107,0.0,1286
1286,9137,14638,59967.897,0.0,1287
1287,3910,15642,59975.05,0.0,1288
1288,5530,14920,59975.957,0.0,1289
1289,1269,14835,60005.88,0.0,1290
1290,5581,10940,60012.507,0.0,1291
1291,4670,13577,60013.79,0.0,1292
1292,3910,13133,60017.55,0.0,1293
1293,3910,15836,60026.003,0.0,1294
1294,3910,11442,60057.39,0.0,1295
1295,9373,13685,60067.3,0.0,1296
1296,697,14835,60085.397,0.0,1297
1297,6568,17582,60156.073,0.0,1298
1298,9373,15165,60179.797,0.0,1299
1299,1269,14826,60188.507,0.0,1300
1300,8180,10802,60201.443,0.0,1301
1301,9055,13066,60230.44,0.0,1302
1302,3795,11194,60246.573,0.0,1303
1303,9373,13675,60317.92,0.0,1304
1304,397,16432,60341.473,0.0,1305
1305,5618,13112,60394.04,0.0,1306
1306,5217,17640,60408.98,0.0,1307
1307,2133,15937,60434.943,0.0,1308
1308,1945,16465,60440.15,0.0,1309
1309,5194,11481,60445.34,0.0,1310
1310,397,17291,60461.647,0.0,1311
1311,4634,15815,60480.11,0.0,1312
1312,3797,12758,60543.763,0.0,1313
1313,4893,17654,60609.027,0.0,1314
1314,2133,15936,60609.513,0.0,1315
1315,6239,16707,60612.16,0.0,1316
1316,5196,17275,60643.097,0.0,1317
1317,5334,14882,60691.373,0.0,1318
1318,8536,10441,60696.047,0.0,1319
1319,5217,12637,60789.86,0.0,1320
1320,244,14833,60820.017,0.0,1321
1321,244,14823,60830.367,0.0,1322
1322,5624,11871,60856.053,0.0,1323
1323,5533,13309,60952.33,0.0,1324
1324,2602,10430,60961.63,0.0,1325
1325,4665,12316,61094.54,0.0,1326
1326,1059,17164,61114.69,0.0,1327
1327,9809,15115,61121.98,0.0,1328
1328,5618,12046,61128.143,0.0,1329
1329,3650,11323,61196.47,0.0,1330
1330,4038,16872,61203.117,0.0,1331
1331,8766,14603,61222.103,0.0,1332
1332,8766,14603,61224.15,0.0,1333
1333,8766,10577,61242.543,0.0,1334
